Longitude;Latitude;Accuracy;Provider;1354802702175;Session
13.129437686875463;52.39311540964991;50.0;gps;1354551677000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.12943802215159;52.39318355452269;50.0;gps;1354551678000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.128986991941929;52.39330764859915;50.0;gps;1354551679000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.128700079396367;52.393245035782456;50.0;gps;1354551680000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.128657164052129;52.39338279236108;50.0;gps;1354551681000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.129830127581954;52.39330701995641;50.0;gps;1354551682000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.12999801710248;52.39319168496877;50.0;gps;1354551683000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.129796432331204;52.39318942185491;50.0;gps;1354551684000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.130032969638705;52.39348245318979;50.0;gps;1354551685000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.130073454231024;52.39350449759513;50.0;gps;1354551686000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.129104170948267;52.393494900316;50.0;gps;1354551687000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.130148136988282;52.39363756030798;50.0;gps;1354551688000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.130876189097762;52.393489996902645;50.0;gps;1354551689000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.130562957376242;52.393576791509986;50.0;gps;1354551690000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.130065407603979;52.39363818895072;50.0;gps;1354551691000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.129975134506822;52.393678799271584;50.0;gps;1354551692000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
